Tumor_Sample_Barcode	APOBECtCa_enrich	BH_Fisher_p-value_tCa	tCa_to_G+tCa_to_T	tCa_MutLoad_MinEstimate	APOBECrtCa_enrich	APOBECytCa_enrich	APOBECytCa_enrich-APOBECrtCa_enrich	rtCa_to_G+rtCa_to_T	ytCa_to_G+ytCa_to_T	ntca+tgan	rtca+tgay	ytca+tgar	ytCa_rtCa_Fisher_p-value	ytCa_rtCa_BH_Fisher_p-value	APOBEC_tCa_enrich_quartile	A3A_or_A3B
SP57629	1.35186612398563	3.28819688998972e-28	1347	351	1.59501118147355	1.25132164224491	-0.34368953922864	631	716	45248	18496	26752	7.5210943807011e-06	1.35958244574212e-05	2	A3B
SP57619	1.34500495927853	9.22453861786697e-37	1843	473	1.60373297442606	1.23004197721795	-0.37369099720811	868	975	79200	32136	47064	1.06683568893322e-08	2.57751730608554e-08	2	A3B
SP57901	1.30283511886948	2.37828084731731e-19	1149	267	1.66650996726089	1.11000556715693	-0.55650440010396	586	563	42486	17395	25091	3.48779476764207e-12	1.02453971299486e-11	2	A3B
SP56533	1.25869326932591	4.29909594411036e-11	798	164	1.64605426227625	1.0504919203231	-0.59556234195315	414	384	31477	12830	18647	1.46614307306094e-10	3.82826246854801e-10	2	A3B
SP57669	1.25850671189469	3.68574681868527e-20	1575	324	1.51584049417375	1.14065757200322	-0.37518292217053	745	830	73548	29650	43898	1.44096190003225e-08	3.22500996673884e-08	2	A3B
SP56537	1.21399496641187	1.08495980939523e-12	1299	229	1.59017520302508	1.01325811430893	-0.57691708871615	672	627	58635	23794	34841	2.91947578715654e-16	1.14346134996965e-15	2	A3B
SP58101	1.20798670969338	3.00292655669367e-12	1311	226	1.37607811453071	1.1487478892727	-0.22733022525801	590	721	57790	23455	34335	0.00106512303941305	0.00172623389146253	1	A3B
SP57941	1.1930618212983	2.6600159196631e-16	2074	336	1.49291037700139	1.04642275237792	-0.44648762462347	1016	1058	110132	44307	65825	4.12833282988004e-16	1.38594030717401e-15	1	A3B
SP56730	1.17098357122301	3.67292646070241e-08	1144	167	1.37865699849689	1.08432424083846	-0.29433275765843	534	610	51390	20955	30435	4.50152285873489e-05	7.83598423557555e-05	1	A3B
SP58326	1.16811960428533	1.07444405151111e-13	2185	314	1.51243656345133	0.985120923933459	-0.527315639517871	1121	1064	104095	42363	61732	5.82785001580452e-24	3.91298501061161e-23	1	A3B
SP58612	1.10100856544704	0.00182812983329535	892	82	1.24378108149428	1.05458161067144	-0.18919947082284	400	492	41284	16846	24438	0.0144375982054436	0.0199578563428191	1	A3B
SP56704	1.09758124326901	8.34272890970485e-05	1588	141	1.43457048141443	0.920087698275619	-0.514482783138811	817	771	77804	31482	46322	4.67811557166407e-19	1.99883119880192e-18	1	A3B
SP56821	1.09219937245386	0.00335731794241816	911	77	1.2980980409285	1.00206864644666	-0.29602939448184	426	485	45673	18455	27218	8.68893047155731e-05	0.000145849904343998	1	A3B
SP58349	1.07809166446375	0.00245548650058799	1351	98	1.29995642530013	0.979049811891128	-0.320906613409002	637	714	67584	27161	40423	1.77781175475233e-07	3.63291967275476e-07	1	A3B
SP57586	1.07695291707892	0.00643284711746322	1077	77	1.31278665902895	0.968483257786885	-0.344303401242065	512	565	52894	21193	31701	5.63279287398223e-07	1.10308860448819e-06	1	A3B
SP57818	1.97968678787913	1.34642757110888e-237	2607	1290	1.94358215102211	2.09230685041615	0.14872469939404	1003	1604	74111	29817	44294	0.064280783777892	0.0839221343766923	ND	ND
SP57651	1.96857945887269	5.19334371308311e-112	1236	608	2.0596866929037	1.99380708515918	-0.0658796077445198	513	723	27192	11072	16120	0.573515176637123	0.626865425626623	ND	ND
SP56569	1.94321974500142	3.5170173372357e-186	2144	1041	2.00767525067827	1.98586380181694	-0.0218114488613299	870	1274	51643	20820	30823	0.804666106814566	0.822158848267056	ND	ND
SP57735	1.88712531673707	9.21434709578305e-217	2712	1275	1.9779818437348	1.90939357205092	-0.0685882716838799	1124	1588	65378	26538	38840	0.35831970274047	0.410756732409807	ND	ND
SP58882	1.87227468440879	7.86521098999818e-124	1575	734	1.87847378660396	1.95380107806829	0.0753272914643299	626	949	35440	14421	21019	0.446783530496659	0.499972046031976	ND	ND
SP56827	1.83413141936657	3.68734301937004e-178	2420	1101	1.8041198717525	1.93642522182111	0.13230535006861	931	1489	67902	27269	40633	0.087220778991146	0.110793962502267	ND	ND
SP57189	1.81241351638339	0	5692	2551	1.86936745304765	1.85500584405411	-0.0143616089935401	2319	3373	167216	67815	99401	0.773050850829822	0.807408666422258	ND	ND
SP57084	1.80342070300162	2.38896939309423e-180	2580	1149	1.92045419528439	1.80427125259588	-0.11618294268851	1089	1491	63922	26013	37909	0.110643206145396	0.136848176021937	ND	ND
SP58668	1.67796705413717	2.45041515631727e-180	3282	1326	1.72316509773898	1.72364847300188	0.000483375262899877	1324	1958	97757	39443	58314	1	1	ND	ND
SP56644	1.67340509659564	1.73783628896224e-139	2561	1031	1.70105133823968	1.73111730511546	0.0300659668757801	1025	1536	71819	29047	42772	0.66685741878755	0.71232497006852	ND	ND
SP56607	1.52201438087769	2.11304027340914e-38	993	341	1.65507961280961	1.49975245330939	-0.15532715950022	423	570	31469	12653	18816	0.122218511260413	0.147288975108702	ND	ND
SP58245	1.41852587749068	7.27803326888092e-66	2471	729	1.49403596941475	1.4313048384626	-0.0627311309521501	1027	1444	86225	34942	51283	0.289083221199304	0.339672784909182	ND	ND
SP101526	3.05001422805069	0	3307	2223	2.45668385886077	3.57076932710554	1.11408546824477	1030	2277	29369	11650	17719	5.25774295879534e-27	1.52474545805065e-25	4	A3A
SP101921	2.4481412929217	2.84604762682667e-202	1380	816	2.01748646182278	2.83892346651279	0.82143700469001	439	941	16361	6484	9877	4.02836315004238e-10	5.84112656756145e-09	4	A3A
SP101564	2.43326493257321	4.00907162616063e-102	702	413	1.94602727030403	2.84706498109775	0.90103771079372	215	487	8608	3378	5230	8.22884166000991e-07	4.77272816280575e-06	4	A3A
SP102161	1.58030014231651	4.0765415118118e-21	473	174	1.39229084436271	1.7754598407926	0.38316899642989	162	311	10816	4317	6499	0.0108765744090054	0.0210280438574104	4	A3A
SP101724	1.55378771246356	2.89827667902094e-37	914	326	1.44137742591162	1.69244100407512	0.2510635781635	327	587	23126	9145	13981	0.017258315738964	0.0312806972768722	3	A3A
SP68348	1.53542591441358	1.31504708534802e-21	550	192	1.91069448847643	1.36097752603691	-0.54971696243952	259	291	13758	5338	8420	5.67496949305595e-05	0.000235105878998032	3	A3B
SP60842	1.51144192481726	6.01743447326248e-20	539	182	1.98869984243697	1.2457773465704	-0.74292249586657	282	257	14022	5712	8310	3.40062648771823e-08	3.28727227146096e-07	3	A3B
SP101515	1.362055091303	8.65501100360435e-08	336	89	1.66441593259288	1.22510572279358	-0.4393102097993	158	178	9439	3730	5709	0.00448154038134886	0.0118149700962834	3	A3B
SP102133	1.2979681090062	8.56842608660556e-17	1062	244	1.1993603632915	1.42471263515399	0.22535227186249	376	686	57841	22809	35032	0.00704434597038401	0.0170238360950947	2	A3A
SP60243	1.25471529513378	0.000672716487652786	265	54	1.53740438457575	1.11812765068637	-0.41927673388938	126	139	8741	3473	5268	0.00893436797154357	0.0185069050839117	2	A3B
SP69077	1.25291976398757	5.11434050599023e-09	727	147	1.47843143516055	1.16254932139359	-0.31588211376696	331	396	23689	9395	14294	0.00120501026847599	0.00388281086508931	2	A3B
SP64036	1.2490540233597	0.000108052513424858	348	69	1.55991585684097	1.09566301748048	-0.46425283936049	168	180	11776	4663	7113	0.00100181415428269	0.00363157630927475	2	A3B
SP63546	1.20194478997581	0.000223117985843637	459	77	1.41901457427899	1.11033529993863	-0.30867927434036	210	249	14257	5668	8589	0.00878581588137506	0.0185069050839117	1	A3B
SP102113	1.17432672028497	0.0166052448106846	276	41	1.47836446085659	1.02705640647155	-0.45130805438504	134	142	9263	3668	5595	0.00264522861137209	0.00767116297297907	1	A3B
SP62110	1.160565449606	0.00422498586129585	437	60	1.55107305195719	0.940971133177866	-0.610101918779324	232	205	13113	5338	7775	1.32961239052037e-07	9.63968983127268e-07	1	A3B
SP102143	1.15189784619913	0.0138655143770075	374	49	1.49058490837794	0.986239692166499	-0.504345216211441	185	189	12443	4891	7552	5.34853526035462e-05	0.000235105878998032	1	A3B
SP101795	1.67382944274665	1.57400423536726e-34	633	255	1.72915809115372	1.7078309727872	-0.02132711836652	253	380	15137	6005	9132	0.900930220579173	0.900930220579173	ND	ND
SP102090	1.6612229370238	1.59576066434169e-32	611	243	1.65295357085966	1.73743100228872	0.0844774314290599	238	373	12490	5014	7476	0.553742845276928	0.698197500566562	ND	ND
SP101931	1.53246716041711	2.44255907941496e-34	893	310	1.54516004162412	1.59055979203425	0.04539975041013	349	544	20823	8282	12541	0.675121355388533	0.75301997331798	ND	ND
SP101521	1.44566749007584	1.63757577268721e-11	372	115	1.50696110568078	1.46676506677574	-0.04019603890504	151	221	8833	3528	5305	0.787175355817637	0.815288761382553	ND	ND
SP101634	1.38608740190936	7.21899696970355e-11	438	122	1.55051916437937	1.34227993590051	-0.20823922847886	188	250	13317	5251	8066	0.135836481023529	0.218100134199785	ND	ND
SP101523	1.38600109801615	1.50215218681827e-08	337	94	1.51316812528041	1.36327440767068	-0.14989371760973	141	196	9452	3717	5735	0.335044441325924	0.441649490838718	ND	ND
SP61453	1.33115657233911	4.91560072758447e-06	291	72	1.4632235462049	1.30076578863189	-0.16245775757301	124	167	7472	2971	4501	0.328394274689306	0.441649490838718	ND	ND
SP67428	1.22487680374732	0.000896342930061895	311	57	1.38477143025894	1.17409649093008	-0.21067493932886	138	173	10524	4246	6278	0.142893191372273	0.218100134199785	ND	ND
SP60610	1.21472134781075	0.0272630020728887	166	29	1.1845981943796	1.29149246800325	0.10689427362365	62	104	4836	1905	2931	0.627998525369034	0.728478289428079	ND	ND
SP101576	1.17512604438919	0.000896342930061895	485	72	1.24284180739029	1.18255777027768	-0.0602840371126101	198	287	14782	5858	8924	0.603691182014896	0.728478289428079	ND	ND
SP60322	1.16199638788006	0.0323134461553153	256	36	1.31915379420618	1.10934113009077	-0.20981266411541	113	143	8554	3415	5139	0.173627355460296	0.25175966541743	ND	ND
SP59761	1.15932505943037	0.0385139774655942	245	34	1.22344873560418	1.16642296795749	-0.0570257676466901	100	145	8387	3327	5060	0.740450359165963	0.795298533918998	ND	ND
SP102187	1.13157687605266	0.0286674734283654	387	45	1.29776597384587	1.07443283328331	-0.22333314056256	172	215	15069	6004	9065	0.0655639191541554	0.111844332674736	ND	ND
SP59938	1.11552847946005	0.126477418689329	270	0	1.3017418595479	1.04696971114324	-0.25477214840466	120	150	10301	4033	6268	NA	NA	NA	NA
SP101548	1.11159717974411	0.150522169832063	259	0	1.19101025900175	1.11334054496493	-0.0776697140368199	109	150	9587	3878	5709	NA	NA	NA	NA
SP101604	1.09962382824807	0.185834670182579	274	0	1.29410512010196	1.01957837164086	-0.2745267484611	126	148	9550	3834	5716	NA	NA	NA	NA
SP102015	1.08676518753012	0.0846602653409876	558	0	1.3341351678242	0.971388289194293	-0.362746878629907	265	293	21657	8599	13058	NA	NA	NA	NA
SP101600	1.07827741653184	0.661475651932244	89	0	1.36641756980581	0.934373910010464	-0.432043659795346	44	45	3137	1257	1880	NA	NA	NA	NA
SP65376	1.07067606037311	0.171551350134012	555	0	1.32226445311007	0.956367340395303	-0.365897112714767	264	291	21093	8357	12736	NA	NA	NA	NA
SP65807	1.07054637848007	0.230777950309036	434	0	1.27858188372259	0.98442163616473	-0.29416024755786	201	233	17251	6885	10366	NA	NA	NA	NA
SP101642	1.06300954826286	0.188288750539662	628	0	1.06969451373119	1.10892357759998	0.03922906386879	245	383	25037	9983	15054	NA	NA	NA	NA
SP60001	1.05966615347478	0.315386359982588	453	0	1.28580554344262	0.963353382057762	-0.322452161384858	211	242	17617	6961	10656	NA	NA	NA	NA
SP101532	1.05161951139828	0.507234781581824	330	0	1.21467007359624	0.99200828430161	-0.22266178929463	147	183	13129	5201	7928	NA	NA	NA	NA
SP101678	1.05065447425969	0.332718748252041	575	0	1.3199055709875	0.918403308370312	-0.401502262617188	283	292	21971	8849	13122	NA	NA	NA	NA
SP101580	1.04017803734335	0.678415577782322	262	0	1.18738221864507	0.982472904866734	-0.204909313778336	120	142	10435	4294	6141	NA	NA	NA	NA
SP101662	1.0392096169622	0.678415577782322	232	0	1.41604441387434	0.827506019080134	-0.588538394794206	125	107	9174	3722	5452	NA	NA	NA	NA
SP101881	1.03792758306427	0.647899412492585	374	0	1.19756201542702	0.979069680904085	-0.218492334522935	168	206	14799	5920	8879	NA	NA	NA	NA
SP64976	1.03658294021424	0.678415577782322	268	0	1.18741753476921	0.982200743058597	-0.205216791710613	120	148	10958	4399	6559	NA	NA	NA	NA
SP59860	1.0292360631957	0.678415577782322	397	0	1.21336305721749	0.948224440810534	-0.265138616406956	186	211	14033	5724	8309	NA	NA	NA	NA
SP67609	1.028219950688	0.678415577782322	456	0	1.1841833926205	0.971447952838569	-0.212735439781931	202	254	18849	7442	11407	NA	NA	NA	NA
SP102103	1.02428886159365	0.844318422187706	238	0	1.26312021202903	0.910519439433348	-0.352600772595682	116	122	8368	3403	4965	NA	NA	NA	NA
SP66159	1.01465600246724	0.894303708297044	394	0	1.27204900787234	0.890785937508582	-0.381263070363758	191	203	17045	6770	10275	NA	NA	NA	NA
SP101648	1.01407428972158	0.934586016591893	266	0	1.16099086718069	0.963844184422757	-0.197146682757933	117	149	11071	4369	6702	NA	NA	NA	NA
SP63716	1.01008155287457	0.999999999988663	167	0	1.10964983509486	0.995836060599493	-0.113813774495367	71	96	6224	2483	3741	NA	NA	NA	NA
SP101674	1.00503488985999	0.999999999988663	213	0	1.25392621421738	0.88567217505877	-0.36825403915861	102	111	9548	3758	5790	NA	NA	NA	NA
SP102174	0.998090563741613	0.999999999988663	367	0	1.20801435768262	0.900693898859916	-0.307320458822704	174	193	14814	5955	8859	NA	NA	NA	NA
SP66687	0.993731621759132	0.999999999988663	254	0	1.46384245751154	0.716230051405919	-0.747612406105621	148	106	10077	4090	5987	NA	NA	NA	NA
SP101519	0.990975304502555	0.999999999988663	236	0	1.26202994553582	0.856707146415597	-0.405322799120223	115	121	10358	4062	6296	NA	NA	NA	NA
SP101891	0.99092352219801	0.999999999988663	442	0	1.05023625425052	0.997644997032182	-0.0525912572183379	180	262	19177	7573	11604	NA	NA	NA	NA
SP66960	0.984167278406746	0.999999999988663	167	0	1.25385983197405	0.848250354327112	-0.405609477646938	82	85	6085	2403	3682	NA	NA	NA	NA
SP101700	0.97968511266117	0.999999999988663	250	0	1.24296495736288	0.852933939585124	-0.390031017777756	123	127	10720	4280	6440	NA	NA	NA	NA
SP102045	0.975228173329893	0.999999999988663	631	0	1.10176856850997	0.934818151156794	-0.166950417353176	277	354	28433	11345	17088	NA	NA	NA	NA
SP101740	0.970100577088814	0.999999999988663	631	0	1.03810614179239	0.971008403053229	-0.067097738739161	259	372	28000	11043	16957	NA	NA	NA	NA
SP63796	0.956730390883106	0.999999999988663	204	0	0.959352433310806	0.996111225561634	0.036758792250828	80	124	8311	3334	4977	NA	NA	NA	NA
SP101552	0.954148932834624	0.999999999988663	503	0	1.18038491373752	0.845184208486806	-0.335200705250714	242	261	25258	10078	15180	NA	NA	NA	NA
SP69155	0.948310768222273	0.999999999988663	165	0	1.13151457299224	0.870808579771235	-0.260705993221005	78	87	5702	2328	3374	NA	NA	NA	NA
SP102064	0.942638152131823	0.999999999988663	215	0	1.25139929395411	0.78864933765793	-0.46274995629618	109	106	9974	3922	6052	NA	NA	NA	NA
SP102074	0.937310557382085	0.999999999988663	190	0	1.16685680069437	0.826105668819309	-0.340751131875061	91	99	7336	2892	4444	NA	NA	NA	NA
SP63966	0.928261123885793	0.999999999988663	245	0	0.956755517571183	0.952070856563529	-0.00468466100765408	100	145	8627	3511	5116	NA	NA	NA	NA
SP101610	0.927332260185345	0.999999999988663	205	0	1.21699622324122	0.782133460779319	-0.434862762461901	104	101	9944	3960	5984	NA	NA	NA	NA
SP101572	0.926457396697524	0.999999999988663	151	0	1.15280418051732	0.820272339117568	-0.332531841399752	73	78	5301	2119	3182	NA	NA	NA	NA
SP101658	0.924673940812588	0.999999999988663	76	0	0.991689003705162	0.922108261011796	-0.069580742693366	33	43	2836	1181	1655	NA	NA	NA	NA
SP68659	0.919486932507562	0.999999999988663	158	0	0.901271740475774	0.97148842163963	0.070216681163856	59	99	7532	2946	4586	NA	NA	NA	NA
SP101540	0.918360386786964	0.999999999988663	214	0	1.14371622925076	0.804604992845471	-0.339111236405289	105	109	7157	2891	4266	NA	NA	NA	NA
SP101628	0.917801561821467	0.999999999988663	276	0	0.908843976903972	0.97046861668914	0.061624639785168	107	169	11947	4819	7128	NA	NA	NA	NA
SP102084	0.91281511629138	0.999999999988663	227	0	0.936485147474667	0.935970595195835	-0.000514552278832014	91	136	9612	3852	5760	NA	NA	NA	NA
SP101536	0.892848904078373	0.999999999988663	164	0	1.06896277522202	0.816471269243191	-0.252491505978829	76	88	6144	2442	3702	NA	NA	NA	NA
SP62450	0.890423905363622	0.999999999988663	118	0	1.09952886792341	0.794237207077953	-0.305291660845457	56	62	4607	1819	2788	NA	NA	NA	NA
SP101654	0.883452465453821	0.999999999988663	260	0	0.944428689185499	0.882665044151537	-0.061763645033962	108	152	12552	5009	7543	NA	NA	NA	NA
SP101716	0.87477897736148	0.999999999988663	431	0	0.932871545931489	0.875356039429105	-0.057515506502384	177	254	20447	8084	12363	NA	NA	NA	NA
SP68725	0.874422642041269	0.999999999988663	126	0	1.14210304266615	0.735312158354659	-0.406790884311491	64	62	6417	2562	3855	NA	NA	NA	NA
SP61713	0.872416443949692	0.999999999988663	200	0	0.914227126251268	0.887631737012302	-0.026595389238966	81	119	9266	3687	5579	NA	NA	NA	NA
SP101732	0.870688367733696	0.999999999988663	445	0	1.02692255766515	0.807946528723896	-0.218976028941254	202	243	23626	9342	14284	NA	NA	NA	NA
SP101596	0.869088249356212	0.999999999988663	181	0	1.06434937144667	0.779684458987654	-0.284664912459016	86	95	7717	3077	4640	NA	NA	NA	NA
SP101666	0.868207942656879	0.999999999988663	220	0	0.961147663795455	0.843924099351426	-0.117223564444029	94	126	10680	4227	6453	NA	NA	NA	NA
SP102096	0.861014181085109	0.999999999988663	184	0	0.947391445745443	0.845805791979791	-0.101585653765652	77	107	7442	2911	4531	NA	NA	NA	NA
SP102168	0.859407963744582	0.999999999988663	151	0	1.00525544237736	0.800356018616587	-0.204899423760773	69	82	6274	2517	3757	NA	NA	NA	NA
SP101622	0.847895673398942	0.999999999988663	295	0	0.83921541137828	0.891031938035024	0.051816526656744	114	181	15691	6288	9403	NA	NA	NA	NA
SP102035	0.847239743176673	0.999999999988663	213	0	0.948583994558389	0.818883910258433	-0.129700084299956	93	120	10575	4239	6336	NA	NA	NA	NA
SP101690	0.845656218114515	0.999999999988663	428	0	0.991003922699162	0.786778096471404	-0.204225826227758	193	235	20201	7973	12228	NA	NA	NA	NA
SP67346	0.834575455707246	0.999999999988663	324	0	1.01448493699358	0.751172440669409	-0.263312496324171	156	168	14540	5924	8616	NA	NA	NA	NA
SP101694	0.834278547678095	0.999999999988663	382	0	0.949216385912318	0.79435645426792	-0.154859931644398	168	214	17829	7069	10760	NA	NA	NA	NA
SP62616	0.827672049348216	0.999999999988663	368	0	0.835393852606482	0.861735025959667	0.026341173353185	145	223	20438	8205	12233	NA	NA	NA	NA
SP101584	0.81586936874113	0.999999999988663	238	0	0.848864388403103	0.831943868043519	-0.0169205203595839	97	141	10551	4249	6302	NA	NA	NA	NA
SP102123	0.813296261271745	0.999999999988663	181	0	1.03097588175569	0.706442360844504	-0.324533520911186	90	91	10301	4161	6140	NA	NA	NA	NA
SP101670	0.811563051116806	0.999999999988663	357	0	0.840568315507394	0.829038571026098	-0.011529744481296	141	216	19190	7516	11674	NA	NA	NA	NA
SP101592	0.809031725655891	0.999999999988663	218	0	0.703768812601033	0.914155439892932	0.210386627291899	73	145	10362	4097	6265	NA	NA	NA	NA
SP101544	0.808641508277171	0.999999999988663	207	0	0.862221720549662	0.812332953357725	-0.0498887671919369	88	119	9432	3873	5559	NA	NA	NA	NA
SP64296	0.804185055134818	0.999999999988663	282	0	0.792121663828647	0.850372496259736	0.058250832431089	108	174	16685	6672	10013	NA	NA	NA	NA
SP102055	0.80345779021151	0.999999999988663	91	0	1.08984950729875	0.645809520607813	-0.444039986690937	48	43	4157	1655	2502	NA	NA	NA	NA
SP59950	0.799259877229876	0.999999999988663	536	0	0.99447897165991	0.703130248645109	-0.291348723014801	261	275	28152	11305	16847	NA	NA	NA	NA
SP101558	0.783876708072942	0.999999999988663	149	0	0.830199714087021	0.78489760285352	-0.045302111233501	61	88	8684	3438	5246	NA	NA	NA	NA
SP101528	0.781296501373269	0.999999999988663	201	0	0.847519657069923	0.772470229441344	-0.075049427628579	83	118	10828	4230	6598	NA	NA	NA	NA
SP60362	0.775806635503363	0.999999999988663	123	0	1.02870280352965	0.63779070237216	-0.39091210115749	65	58	5859	2402	3457	NA	NA	NA	NA
SP59803	0.771987072479354	0.999999999988663	253	0	0.913660272032123	0.712605816121481	-0.201054455910642	116	137	12526	4982	7544	NA	NA	NA	NA
SP101616	0.759839990178425	0.999999999988663	330	0	0.888743997641178	0.707181481152751	-0.181562516488427	150	180	17983	7170	10813	NA	NA	NA	NA
